Date/Time,FlowmeterNum,ProductNum,Weight(g),Valve1 Weight(g),Valve2 Weight(g),Valve3 Weight(g),Valve4 Weight(g),SN
11/28/2024 9:02:36 PM,1,5,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:37 PM,1,6,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:38 PM,1,7,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:40 PM,1,8,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:42 PM,1,9,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:45 PM,1,10,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:47 PM,1,11,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:48 PM,1,12,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:49 PM,1,13,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:50 PM,1,14,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:50 PM,1,15,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:51 PM,1,16,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:52 PM,1,17,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:54 PM,1,18,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:54 PM,1,19,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:55 PM,1,20,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:02:58 PM,1,21,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:00 PM,1,22,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:05 PM,1,24,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:26 PM,1,1,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:28 PM,1,2,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:29 PM,1,3,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:31 PM,1,4,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:32 PM,1,5,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:33 PM,1,6,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:34 PM,1,7,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:36 PM,1,8,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:38 PM,1,9,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:40 PM,1,10,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:42 PM,1,11,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:43 PM,1,12,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:44 PM,1,13,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:45 PM,1,14,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:46 PM,1,15,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:47 PM,1,16,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:48 PM,1,17,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:49 PM,1,18,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:50 PM,1,19,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:50 PM,1,20,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:52 PM,1,21,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:55 PM,1,22,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:57 PM,1,24,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:03:59 PM,1,25,0.000,0.000,0.000,0.000,0.000,
11/28/2024 9:04:01 PM,1,27,0.000,0.000,0.000,0.000,0.000,
